passenger1,passenger2,flightsTogether
6622,6865,4
12050,33,4
5336,1561,4
12018,11074,4
12578,12568,4
10757,1449,4
11114,420,4
11114,11456,4
9063,1189,4
5418,9700,4
7068,5002,4
11687,5002,4
11243,10465,4
7163,1828,4
10212,4876,4
2949,11807,4
11483,10315,4
10512,10720,4
2941,10741,4
4927,5046,4
611,2941,4
10043,10525,4
4871,4054,4
12014,1085,4
10945,5123,4
1482,4285,4
2640,11962,4
7756,9765,4
9294,9357,4
1143,2707,4
3292,9985,4
9650,5538,4
7724,5120,4
5747,5931,4
10141,1115,4
11330,4597,4
10515,9820,4
8944,2767,4
407,2930,4
3239,10357,4
2488,10493,4
9676,8286,4
8465,12403,4
6567,11294,4
9781,696,4
11639,5788,4
3974,4932,4
3093,5741,4
7395,6923,4
3409,11514,4
13160,13173,4
12385,993,4
3465,3665,4
3465,4774,4
12436,8203,4
10684,798,4
3238,10684,4
13235,13268,4
13268,13235,4
13400,13365,4
12273,5147,4
3658,9707,4
6987,10760,4
11418,12113,4
996,3513,4
13603,13607,4
8871,2160,4
8045,5282,4
9101,2500,4
11577,12097,4
6718,12006,4
9512,9875,4
9420,3512,4
1521,1710,4
8075,11548,4
13736,13702,4
13711,13775,4
13163,204,4
8581,5759,4
13956,13952,4
13933,13939,4
7846,582,4
13553,13900,4
7499,5410,4
3036,4400,4
9061,7949,4
10458,10219,4
13045,3974,4
8988,5259,4
7825,3041,4
10812,2549,4
11593,9152,4
12594,1829,4
7853,10496,4
5240,9466,4
3615,2549,4
10496,12540,4
7327,3663,4
6915,10760,4
1064,12389,4
7451,12389,4
7451,12586,4
13605,3953,4
4450,6881,4
12286,9749,4
12286,5815,4
10858,12653,4
6630,8562,4
13638,12286,4
6616,4810,4
12189,9321,4
10652,11307,4
2778,2251,4
3078,9856,4
6758,13682,4
14087,14051,4
5380,10685,4
8529,9035,4
12497,6553,4
10004,12516,4
7851,5560,4
12354,9217,4
13541,5681,4
13221,4166,4
8383,356,4
6963,6535,4
9381,7526,4
5012,7877,4
1611,12483,4
1641,12477,4
7502,603,4
1558,13842,4
10314,5345,4
7060,4685,4
2292,12323,4
2349,11889,4
1229,6089,4
13380,10167,4
13163,7721,4
3910,3235,4
1694,3638,4
8961,5920,4
9157,3451,4
14691,14642,4
14754,14744,4
12727,7148,4
15121,15115,4
79,9157,4
9944,6805,4
276,294,4
223,256,4
210,273,4
338,344,4
486,405,4
515,518,4
685,652,4
779,769,4
886,839,4
867,874,4
885,807,4
895,832,4
813,899,4
190,134,4
223,269,4
942,960,4
1145,1156,4
341,1073,4
360,1073,4
1290,1207,4
1274,1207,4
1241,1294,4
1289,1220,4
1335,1315,4
1388,1393,4
1405,1498,4
374,730,4
364,761,4
1043,712,4
797,364,4
740,354,4
731,1035,4
362,772,4
362,771,4
1697,1634,4
1876,1833,4
1991,1966,4
1962,1956,4
1937,1913,4
1917,1960,4
2190,2120,4
2190,2160,4
2126,2185,4
2135,2124,4
2119,2115,4
2155,2145,4
2145,2137,4
2154,2134,4
2210,2283,4
2214,2219,4
2282,2225,4
2208,2296,4
2226,2261,4
2265,2257,4
2286,2256,4
2207,2300,4
2219,2218,4
2419,2489,4
2406,2452,4
2410,2436,4
2469,2443,4
2409,2476,4
2463,2419,4
2491,2403,4
2697,2625,4
2974,2937,4
2957,2942,4
3063,3096,4
3177,3153,4
3161,3135,4
3154,3198,4
3210,3206,4
3204,3203,4
3295,3205,4
227,615,4
622,3104,4
212,684,4
3440,3438,4
3421,3451,4
3421,3463,4
3491,3439,4
3475,3479,4
3439,3493,4
2674,1569,4
3414,1053,4
3729,3787,4
3707,3752,4
3707,3716,4
3865,3808,4
3904,3908,4
3916,3941,4
4017,4035,4
4011,4063,4
295,2175,4
3167,2186,4
1479,1808,4
1479,1865,4
293,2573,4
625,432,4
3947,2641,4
1066,3941,4
3967,1509,4
3919,2641,4
3532,2240,4
2299,3600,4
398,2887,4
2017,416,4
4291,4219,4
4277,4281,4
759,3154,4
3475,3167,4
628,1056,4
4388,4371,4
2656,991,4
1314,913,4
950,1302,4
980,2993,4
961,1371,4
2539,1561,4
4409,4425,4
4425,4409,4
4467,4469,4
141,3624,4
2467,2315,4
4537,4574,4
4575,4583,4
3845,1232,4
4361,4034,4
271,4572,4
4626,4610,4
58,2780,4
1844,2783,4
1465,407,4
2776,2511,4
901,2816,4
1377,2769,4
2939,1248,4
1337,1444,4
1378,312,4
4765,4786,4
3615,2446,4
2026,2440,4
3604,2411,4
2767,4696,4
4336,1465,4
4809,4830,4
5092,5010,4
5157,5166,4
5233,5260,4
5220,5212,4
3296,689,4
1917,3255,4
53,3525,4
2458,1313,4
2335,941,4
2221,130,4
941,2928,4
2315,2996,4
2437,3563,4
3648,1384,4
1321,2221,4
141,2935,4
5380,4516,4
4556,5313,4
2944,2886,4
382,3448,4
5446,5458,4
5401,5498,4
5401,5423,4
5423,5412,4
5432,5481,4
5082,1819,4
5593,5565,4
5576,5514,4
5525,5546,4
4331,979,4
5644,5679,4
2759,5459,4
2783,5402,4
5494,4011,4
1482,5409,4
2021,774,4
1043,1984,4
1043,1976,4
1734,940,4
780,4377,4
2712,744,4
4040,1033,4
5755,5774,4
5752,5709,4
5798,5714,4
5742,5726,4
1867,4995,4
4630,4998,4
4941,4609,4
2204,4483,4
4950,4447,4
1293,4682,4
5175,3267,4
752,624,4
419,1537,4
3415,670,4
3947,132,4
366,1537,4
5944,5938,4
5938,5963,4
5947,5903,4
5976,5944,4
5930,5936,4
5967,5956,4
5960,5964,4
1963,4076,4
6067,6003,4
6197,6148,4
6,4517,4
1896,284,4
1181,4740,4
770,4767,4
2185,643,4
2780,5946,4
435,5963,4
5708,2780,4
1106,1938,4
4972,6031,4
2717,446,4
1643,3572,4
3861,5420,4
5455,6027,4
391,4346,4
3527,4632,4
4542,4632,4
3963,4988,4
1572,5420,4
4632,1692,4
411,129,4
6758,6753,4
6876,6823,4
4295,3937,4
2403,5055,4
4205,4430,4
2775,6092,4
5042,147,4
4300,2596,4
6004,5084,4
6983,6927,4
6906,6984,4
7062,7015,4
7096,7070,4
7038,7043,4
7033,7034,4
5041,6618,4
7273,7291,4
7476,7495,4
7439,7476,4
7600,1163,4
1342,1254,4
4131,7517,4
798,1451,4
7610,7682,4
1581,7627,4
5069,4355,4
7784,7790,4
7757,7717,4
4470,5787,4
2790,5777,4
2790,1569,4
2790,5911,4
5767,3024,4
3493,7307,4
2412,1315,4
2412,4184,4
3663,3243,4
2288,4314,4
5310,5865,4
5396,1697,4
8127,8102,4
8249,8291,4
8250,8288,4
2249,485,4
8361,8314,4
7363,7790,4
7719,8368,4
3937,8013,4
7120,235,4
5377,2905,4
8548,8557,4
7540,6418,4
469,680,4
1267,1691,4
3896,2543,4
507,5216,4
7608,2550,4
1581,3600,4
876,6580,4
1554,6531,4
3436,4153,4
721,3463,4
22,5059,4
5015,2482,4
4321,4632,4
5922,7489,4
6972,7435,4
7465,6962,4
147,6050,4
324,2294,4
997,6848,4
4373,6896,4
6898,5494,4
950,4412,4
6885,5491,4
6001,6866,4
6824,6408,4
477,6885,4
2717,6408,4
6809,5440,4
6069,6880,4
6069,6836,4
5440,6408,4
6853,438,4
5966,6016,4
6897,5966,4
6866,3576,4
6008,6836,4
4316,5734,4
5744,6889,4
4607,438,4
3120,6016,4
6854,6077,4
2993,6874,4
4942,5954,4
6864,1619,4
6878,6039,4
4969,4481,4
4412,6853,4
4412,5964,4
4412,5993,4
2571,2874,4
2692,7553,4
5944,7538,4
7410,2620,4
4221,7442,4
2383,7894,4
8624,8656,4
3093,7318,4
7770,975,4
5789,8216,4
8297,6097,4
7872,4798,4
7321,7851,4
8714,8771,4
8762,8727,4
8702,8792,4
4421,7629,4
3292,2857,4
2868,8132,4
8833,8843,4
8984,8948,4
8935,8986,4
8135,2526,4
2928,8019,4
1368,1075,4
711,1747,4
1406,249,4
4563,8084,4
7646,6720,4
2433,3820,4
2433,4223,4
8684,8127,4
629,1811,4
1160,3931,4
2032,564,4
239,3609,4
352,1106,4
5854,4366,4
9026,9044,4
9078,9053,4
9052,9066,4
9052,9031,4
5740,4711,4
7551,1955,4
6550,2628,4
3307,7951,4
2628,6295,4
3440,3785,4
8843,272,4
7195,8786,4
7776,7195,4
6707,7602,4
6731,7601,4
9059,6548,4
1669,9076,4
1493,2651,4
258,7023,4
6294,6052,4
3477,4395,4
1244,6810,4
8037,1613,4
1789,6810,4
1369,3727,4
9368,9363,4
9362,9304,4
9326,9384,4
3866,3154,4
9430,9453,4
860,7068,4
7001,3975,4
3995,3180,4
3012,4881,4
8420,5012,4
8420,343,4
9676,9610,4
9648,9613,4
9709,9725,4
8381,7813,4
9223,2862,4
8042,9307,4
437,9066,4
5547,4036,4
2254,8552,4
6050,4827,4
7369,135,4
9929,9991,4
8502,415,4
2797,9586,4
9245,3172,4
6598,2441,4
3466,9997,4
1005,9902,4
8158,6100,4
9987,5137,4
7131,9634,4
7131,9610,4
7131,9649,4
4329,622,4
6776,3844,4
622,9640,4
9610,4449,4
5096,388,4
5359,4329,4
5198,816,4
5332,9969,4
3119,9970,4
191,9682,4
4824,7242,4
627,7772,4
4541,1767,4
315,8234,4
6741,3611,4
4279,7506,4
1223,848,4
10145,6769,4
3492,7900,4
2966,7851,4
5232,9443,4
5232,9865,4
10093,369,4
9333,3172,4
9934,8662,4
9964,9319,4
10412,10442,4
10428,10458,4
10415,10428,4
10446,10409,4
10457,10423,4
10478,10483,4
10433,10449,4
10453,10480,4
10425,10418,4
10440,10481,4
10434,10481,4
10445,10453,4
10442,10496,4
7073,3012,4
8956,9661,4
8189,8956,4
854,5238,4
10529,10562,4
10526,10567,4
9410,7813,4
9824,10368,4
10683,10689,4
2656,262,4
5266,8735,4
3741,7799,4
10552,1916,4
8658,5905,4
3627,9212,4
9252,3627,4
332,5403,4
10716,10798,4
10742,10799,4
10727,10778,4
10709,10753,4
10753,10772,4
10753,10737,4
10753,10756,4
10785,10720,4
10779,10706,4
10772,10762,4
10728,10714,4
10703,10764,4
9687,7946,4
8189,4397,4
10805,10814,4
2851,8045,4
11069,10328,4
11119,11153,4
11169,11127,4
11174,11173,4
11161,11187,4
11127,11199,4
11127,11190,4
11141,11174,4
11132,11141,4
11142,11129,4
11131,11121,4
11121,11194,4
11137,11120,4
11120,11114,4
11102,11169,4
11189,11118,4
3573,6256,4
9410,718,4
11271,2097,4
11271,8165,4
9761,11276,4
4453,9828,4
10798,2345,4
4774,10722,4
11370,11327,4
11449,11438,4
8515,4056,4
10313,10676,4
1475,10536,4
10271,10536,4
9758,9057,4
10467,8556,4
4453,4778,4
1966,2701,4
10832,9540,4
10890,10110,4
5669,8195,4
11645,11636,4
7801,8010,4
10420,3959,4
11779,11774,4
9687,4989,4
9581,10346,4
11060,10523,4
8998,6652,4
11835,11807,4
10841,8403,4
7448,3665,4
3612,4745,4
9300,8238,4
8112,3214,4
6719,11545,4
6213,3749,4
3163,7897,4
11932,11957,4
6292,7650,4
8732,2906,4
8290,2100,4
2696,947,4
10350,9380,4
2611,8598,4
4823,2117,4
1404,2503,4
1404,7098,4
1138,2108,4
1138,5530,4
1670,4269,4
8266,4010,4
888,4010,4
888,7706,4
7809,4188,4
614,6987,4
4689,863,4
3432,557,4
1283,5132,4
4318,2117,4
6053,1283,4
9659,210,4
4580,6024,4
4787,421,4
5380,11954,4
5380,9383,4
11906,11407,4
5873,11919,4
11797,9620,4
12074,12068,4
10257,3459,4
10460,7772,4
4675,7510,4
293,6322,4
1769,9258,4
7162,8257,4
3223,10819,4
6310,1097,4
10722,6166,4
5136,11033,4
3029,9790,4
11198,4285,4
11147,3885,4
3663,8420,4
1383,1521,4
11225,9725,4
8128,3867,4
7881,9495,4
9493,11400,4
1133,2139,4
8927,939,4
12110,12165,4
8595,1164,4
11917,556,4
3249,8501,4
10203,11948,4
3361,8574,4
2437,11880,4
10701,3361,4
5021,5277,4
8574,7837,4
11803,4451,4
8163,10719,4
7844,9951,4
10173,7627,4
4495,8183,4
1007,5037,4
7590,10479,4
8299,11610,4
5231,1449,4
10460,9395,4
7656,7772,4
6111,1747,4
11745,11057,4
11796,9685,4
11057,6184,4
3935,8036,4
5072,4717,4
7236,3934,4
1812,1315,4
9503,9957,4
1074,3876,4
7481,8505,4
6570,5671,4
12436,12439,4
8587,11963,4
8706,5043,4
1687,603,4
8533,8674,4
3080,4876,4
6701,10954,4
222,8353,4
5721,11021,4
8873,3191,4
7777,9600,4
9094,9508,4
7832,10227,4
9091,7453,4
12458,10243,4
10763,7127,4
767,222,4
11883,3985,4
130,4451,4
1030,9324,4
7068,6050,4
2895,1266,4
1872,8400,4
8101,3902,4
9466,6064,4
10670,1812,4
8594,1561,4
5798,11727,4
12558,12559,4
10975,11784,4
2713,12197,4
9650,763,4
9283,10097,4
6924,4675,4
10526,11225,4
3356,687,4
12533,7919,4
12516,7579,4
4016,10780,4
9544,4016,4
6066,11483,4
10525,11214,4
4551,8315,4
11844,4594,4
6497,7756,4
9862,1410,4
9620,773,4
4329,7845,4
11687,7955,4
12703,12759,4
12705,12799,4
12707,12705,4
12797,12761,4
4791,796,4
3093,10988,4
10701,10515,4
7015,6043,4
6357,843,4
7823,3960,4
4930,2767,4
2244,9238,4
10406,972,4
11600,12841,4
10044,8679,4
8752,2511,4
10394,6900,4
12083,10016,4
10016,11456,4
2908,10136,4
11870,6432,4
9182,5575,4
8288,5282,4
3409,697,4
13163,13105,4
3524,9367,4
12301,3665,4
11519,8579,4
8579,11590,4
4854,7220,4
7205,3658,4
2197,7205,4
13405,13498,4
11352,8336,4
11528,6535,4
1142,11527,4
13696,13689,4
1689,4566,4
156,3409,4
3558,9442,4
10326,3220,4
3220,3992,4
5545,11360,4
8539,8196,4
4209,6220,4
1074,11510,4
6220,3410,4
412,12448,4
4827,11530,4
11779,8566,4
446,12248,4
10632,12244,4
11728,12934,4
13846,13885,4
13894,13808,4
13876,13851,4
12173,8590,4
13973,13916,4
4827,1138,4
8017,5332,4
9742,6666,4
9159,9890,4
1770,10046,4
3883,6434,4
10329,7327,4
6138,10329,4
12570,10767,4
9777,10329,4
12389,4972,4
4021,7395,4
12248,10909,4
6882,2065,4
13638,4810,4
13638,9321,4
6616,10507,4
2065,726,4
13557,10507,4
456,12080,4
13492,3851,4
8892,10591,4
9247,5260,4
1099,9932,4
13565,3809,4
2565,6138,4
8674,3065,4
12600,9355,4
6414,1950,4
5368,5843,4
2485,3297,4
4204,5355,4
12170,4037,4
1181,14060,4
14011,12947,4
14011,12840,4
12486,12841,4
9252,5012,4
4212,9351,4
3307,7395,4
6323,7114,4
5111,2069,4
4770,183,4
7194,3897,4
12563,6089,4
11572,10205,4
8446,7194,4
7657,8005,4
11993,3586,4
9059,4740,4
7530,6575,4
904,8178,4
12146,1688,4
11870,4868,4
4868,3121,4
4166,11572,4
4685,2092,4
3865,1200,4
3759,10908,4
5487,13620,4
14659,14650,4
14657,14631,4
14751,14754,4
14780,14779,4
14725,14786,4
14725,14703,4
14754,14757,4
14793,14703,4
14718,14778,4
14727,14756,4
6043,3054,4
5545,2951,4
15186,15179,4
15160,8211,4
9944,10784,4
243,276,4
438,429,4
514,533,4
813,894,4
986,962,4
1084,1036,4
1004,1046,4
1044,354,4
308,1053,4
1025,366,4
1073,374,4
381,1045,4
1228,1293,4
1342,1351,4
1423,1463,4
378,786,4
315,703,4
760,362,4
1072,719,4
716,334,4
749,309,4
707,1072,4
764,1053,4
1693,1692,4
1770,1783,4
1891,1864,4
1961,1996,4
1966,1916,4
1954,1957,4
1916,1945,4
1938,1997,4
1993,1970,4
1945,1938,4
1945,1916,4
1943,1908,4
2115,2107,4
2187,2111,4
2189,2110,4
2162,2120,4
2165,2158,4
2148,2189,4
2283,2214,4
2249,2271,4
2260,2272,4
2474,2480,4
2082,2390,4
2964,2955,4
431,1662,4
401,1083,4
3172,3188,4
3195,3155,4
3279,3204,4
3399,3315,4
275,3192,4
3112,645,4
3451,3402,4
3410,3411,4
3411,3476,4
1569,2699,4
3511,3503,4
3553,3579,4
3524,3579,4
685,3142,4
3700,3607,4
3436,760,4
3758,3789,4
3770,3729,4
3824,3858,4
4037,4063,4
4075,4052,4
4069,4053,4
4017,4060,4
4019,4071,4
4012,4035,4
4078,4012,4
3182,609,4
272,2186,4
2183,272,4
557,1126,4
1842,1498,4
2709,1891,4
1075,2656,4
3901,2608,4
2244,3548,4
86,167,4
3071,2894,4
4249,4224,4
4251,4274,4
4261,4215,4
4207,4243,4
603,3477,4
281,3402,4
759,2123,4
3169,1297,4
1692,293,4
2573,3162,4
959,1311,4
2531,1269,4
3706,899,4
3575,2226,4
4465,4493,4
4411,4499,4
4496,4418,4
4427,4468,4
4405,4407,4
3678,2441,4
4546,4563,4
4564,4504,4
3814,405,4
231,3867,4
4695,4609,4
4643,4700,4
4627,4670,4
4671,4646,4
4667,4615,4
4628,4673,4
4680,4643,4
1248,2789,4
1829,2537,4
2722,167,4
58,2760,4
1439,2758,4
3152,1482,4
2912,2754,4
713,687,4
1971,4400,4
2486,3672,4
165,3653,4
3691,2026,4
3634,119,4
4879,4839,4
4884,4830,4
4893,4864,4
4903,4947,4
2278,266,4
5060,5067,4
1960,4068,4
2281,3682,4
5319,5315,4
5394,5362,4
5379,5311,4
2335,2977,4
2335,988,4
920,2212,4
941,3635,4
3635,3536,4
2255,126,4
1321,977,4
3679,2223,4
3540,1343,4
4179,2316,4
1365,2760,4
1429,2954,4
5152,3787,4
5479,5406,4
5456,5467,4
5416,5401,4
5463,5484,4
5484,5499,4
5419,5464,4
5409,5491,4
5084,1819,4
3206,3412,4
5551,5548,4
5514,5576,4
4097,2911,4
5664,5668,4
5446,4013,4
2477,56,4
2422,3688,4
2433,3312,4
1499,4084,4
5755,5735,4
5702,5768,4
5720,5715,4
5763,5720,4
5822,5820,4
362,3111,4
4874,4534,4
2509,4941,4
1853,4993,4
3928,369,4
3782,4341,4
2998,2700,4
2635,752,4
1552,397,4
5982,5963,4
5933,5974,4
1994,2111,4
1963,5127,4
6036,6052,4
6141,6167,4
2600,389,4
6201,6233,4
4673,4434,4
5773,1608,4
5982,1608,4
1034,5792,4
2760,5793,4
5278,92,4
5278,551,4
5479,4993,4
6488,6471,4
3861,1548,4
1692,1046,4
4552,4967,4
1651,5422,4
1651,6004,4
1598,5450,4
3572,4554,4
5434,3963,4
2596,3963,4
4914,5460,4
4632,3937,4
5420,4069,4
4346,3998,4
1673,129,4
4538,1842,4
6724,6718,4
6857,6819,4
6801,6849,4
6867,6807,4
4945,5356,4
4295,5455,4
3963,4178,4
4285,5042,4
4551,1598,4
1444,1801,4
4903,3670,4
2775,5053,4
5055,3184,4
4292,5422,4
1046,4212,4
7023,7073,4
7054,7083,4
774,688,4
7407,7477,4
7471,7454,4
7505,7543,4
5707,2760,4
5966,5746,4
5723,613,4
4260,3512,4
5841,1447,4
5100,187,4
7741,7798,4
7779,7800,4
5755,2886,4
7811,7803,4
1167,7104,4
2443,1315,4
5370,4314,4
8035,8026,4
344,1280,4
4559,2507,4
5307,3943,4
3994,5917,4
8236,8295,4
8248,8287,4
8253,8249,4
411,5867,4
4470,4682,4
8343,8394,4
8371,8328,4
7363,8373,4
8326,7741,4
8329,3919,4
8375,7778,4
2636,43,4
712,1281,4
1532,1244,4
5344,3230,4
1267,5318,4
2601,4752,4
2528,4716,4
2528,4473,4
4440,6159,4
2231,2528,4
6585,2162,4
3589,7167,4
2437,3436,4
772,966,4
2323,1684,4
2504,7123,4
1858,478,4
2683,5015,4
3188,6080,4
7439,5775,4
7463,5015,4
5842,5733,4
6896,4990,4
1619,6809,4
997,6077,4
5724,1865,4
6848,6069,4
6827,4990,4
6885,184,4
6885,6069,4
6885,5769,4
6825,5734,4
6825,6016,4
6832,959,4
5977,6874,4
6829,6075,4
6814,5491,4
6809,1884,4
6809,6008,4
6075,6408,4
6869,6047,4
6869,5734,4
6847,2759,4
6847,5720,4
6866,2759,4
6008,4969,4
6884,4990,4
6884,6017,4
6039,997,4
4990,6866,4
6839,4674,4
6839,6408,4
6878,5481,4
4969,6839,4
4969,5964,4
4412,6898,4
5771,6874,4
1884,6844,4
7392,8381,4
6815,6061,4
5059,6979,4
3193,677,4
2277,7816,4
364,5073,4
6468,883,4
3545,2412,4
4626,7899,4
8696,8682,4
8698,8699,4
7854,5779,4
3503,975,4
8746,8772,4
7562,7476,4
3169,7629,4
625,8132,4
7629,2326,4
901,7629,4
5411,7629,4
2326,7602,4
8132,1677,4
8944,8982,4
8901,8908,4
8961,8984,4
6931,7193,4
5015,813,4
3302,772,4
3820,4502,4
7840,8978,4
4870,5589,4
1368,8078,4
8289,8132,4
7618,7770,4
5560,652,4
6030,1700,4
258,8624,4
4747,505,4
5246,6372,4
5620,8257,4
3742,6365,4
4483,5742,4
2446,8280,4
8245,877,4
3519,8546,4
1581,7774,4
763,494,4
8510,1472,4
8798,7795,4
8733,7796,4
7039,5584,4
1208,6750,4
8254,9035,4
9235,9278,4
451,6810,4
5787,8411,4
8485,8007,4
8411,4395,4
4983,2939,4
6867,5549,4
4135,2124,4
4121,1343,4
4200,340,4
1012,2569,4
9052,4097,4
9366,9345,4
9327,9330,4
9391,9345,4
4484,6102,4
8350,3172,4
534,6946,4
9650,9642,4
9624,9696,4
9628,9676,4
9679,9659,4
9725,9715,4
9705,9725,4
4541,9581,4
7890,8381,4
1401,3755,4
5012,9179,4
3432,2723,4
9827,9801,4
8563,7369,4
9977,9929,4
9995,9934,4
6523,6365,4
9537,2323,4
1386,1956,4
3297,942,4
3466,9988,4
624,481,4
8073,2926,4
1635,2939,4
5505,6447,4
9377,1401,4
9377,9978,4
9303,9989,4
3439,9622,4
5652,4553,4
9640,4553,4
9640,4449,4
3601,1089,4
5572,9634,4
622,9660,4
622,9665,4
9622,300,4
9679,1982,4
9601,8824,4
388,5572,4
3844,7131,4
9784,5518,4
9969,6523,4
5137,2030,4
1752,4253,4
9327,10036,4
8590,8121,4
3772,1444,4
2957,3955,4
8983,1715,4
4824,4955,4
8884,9014,4
9793,7506,4
4291,3071,4
7600,5233,4
8614,2773,4
848,6694,4
5048,3445,4
1281,8635,4
369,10093,4
6694,9340,4
615,5505,4
7346,5505,4
211,7605,4
3216,9951,4
10371,8363,4
10325,6813,4
10483,10438,4
10481,10483,4
10409,10407,4
10430,10486,4
10473,10401,4
10439,10485,4
10451,10409,4
10470,10481,4
10453,10409,4
10480,10496,4
10440,10418,4
10406,10411,4
9865,8552,4
10440,4473,4
10371,5876,4
10570,10596,4
10562,10529,4
2482,3741,4
5546,9441,4
7551,7023,4
6588,2123,4
173,9619,4
9174,9470,4
7656,718,4
7668,6347,4
8234,9282,4
3611,10128,4
10731,10780,4
10771,10786,4
10713,10737,4
10704,10785,4
10753,10710,4
10719,10774,4
10719,10706,4
10705,10701,4
10751,10788,4
10772,10726,4
9688,7582,4
4397,8189,4
10806,10850,4
10873,10899,4
1599,2713,4
11169,11115,4
11124,11138,4
11200,11136,4
11101,11108,4
11190,11118,4
11190,11165,4
11183,11157,4
11178,11102,4
11181,11146,4
11129,11164,4
11188,11131,4
11193,11132,4
11173,11119,4
11115,11164,4
11199,11135,4
11131,11175,4
11187,11173,4
11120,11164,4
11153,11111,4
5419,10244,4
10937,1423,4
1831,3616,4
11256,4467,4
3616,9621,4
783,6777,4
4453,1246,4
9621,9997,4
9621,9761,4
10753,9066,4
9052,4281,4
5266,10486,4
211,4715,4
10676,5253,4
11156,3875,4
4092,6447,4
4092,10616,4
1052,2529,4
6912,2529,4
1863,11272,4
2128,4591,4
2495,2701,4
3612,7511,4
3492,8159,4
11781,11716,4
1715,6166,4
9818,7674,4
4565,10740,4
11003,3735,4
8542,8919,4
7854,6347,4
9296,7002,4
10356,7937,4
9812,10910,4
2957,7002,4
10597,7581,4
10168,2306,4
11914,11917,4
6689,9015,4
7665,6326,4
5277,6165,4
2479,10058,4
2479,6024,4
8194,557,4
7706,4580,4
8266,10016,4
8266,10083,4
7679,888,4
7679,4336,4
6548,7076,4
7809,4580,4
7809,6053,4
7809,8194,4
557,1041,4
557,5696,4
371,5132,4
8424,6053,4
3432,4728,4
3432,210,4
2503,1378,4
6987,3275,4
10037,728,4
10037,7809,4
4641,1413,4
5292,4712,4
5292,1411,4
4814,664,4
12083,12072,4
12076,12041,4
3275,2411,4
8827,10083,4
8827,10016,4
4364,4408,4
5653,10085,4
2544,1490,4
1490,3223,4
10535,3367,4
75,4732,4
11283,9721,4
1521,4200,4
7656,9395,4
637,7881,4
11221,6471,4
9495,7881,4
9495,9359,4
2696,9875,4
939,8927,4
8114,8595,4
2196,4235,4
11276,10778,4
1056,10310,4
10716,1240,4
3361,5021,4
11883,7682,4
8644,11855,4
10714,1240,4
10702,1056,4
10719,11876,4
1718,1920,4
9369,5116,4
11280,5943,4
6471,2062,4
4275,3894,4
921,10746,4
12387,12392,4
366,6458,4
12243,10478,4
7509,11211,4
3359,3593,4
435,2275,4
9829,2276,4
1016,348,4
8922,1431,4
5278,3316,4
10572,7859,4
1449,293,4
8323,293,4
4876,3080,4
348,7834,4
4287,2489,4
5923,9581,4
4876,1386,4
9615,1096,4
5374,9615,4
1709,11373,4
5411,9256,4
23,6136,4
8427,11687,4
5813,9409,4
11324,2221,4
10837,5136,4
12173,2221,4
12540,12594,4
12541,12517,4
4707,9954,4
6972,7914,4
12563,1386,4
12567,5121,4
12233,9985,4
12250,5538,4
10552,3356,4
11308,779,4
10238,12537,4
10365,611,4
11483,4272,4
11483,8901,4
7343,7780,4
2127,7727,4
996,12014,4
7812,2640,4
1651,6056,4
2684,12377,4
4791,3542,4
6434,5463,4
12853,12872,4
12834,12828,4
12969,12950,4
4930,9596,4
2594,5998,4
9577,9238,4
6452,9696,4
9238,4082,4
7744,12810,4
12810,4854,4
871,12898,4
8871,11214,4
3465,3528,4
10605,4957,4
8579,9816,4
3992,10684,4
13272,13284,4
13445,13462,4
601,11502,4
3180,1449,4
6947,11767,4
10154,4645,4
3429,6719,4
11214,3181,4
2545,4247,4
11577,7657,4
11879,12371,4
4247,5510,4
1521,3665,4
1112,6364,4
4335,157,4
13748,13800,4
7612,12950,4
9816,13233,4
3173,12088,4
9252,9017,4
6993,3702,4
13553,3382,4
3155,13414,4
7023,2810,4
9742,4243,4
2160,6666,4
4566,4645,4
9159,6332,4
316,5731,4
8411,11607,4
12318,3907,4
7825,3257,4
2685,8132,4
5240,7995,4
3041,6915,4
13492,8661,4
6011,5529,4
5769,10507,4
13462,9321,4
4037,6336,4
2778,1451,4
1451,8258,4
1772,9441,4
12354,12195,4
9532,11594,4
6642,338,4
3175,5863,4
3065,13781,4
13404,6731,4
2829,363,4
778,11483,4
2512,2055,4
9280,4115,4
13432,1947,4
5681,1143,4
12979,6400,4
8206,13525,4
12840,14018,4
14087,11513,4
12088,7846,4
8102,7846,4
4827,5802,4
11834,1138,4
12089,8964,4
4601,13731,4
10568,14092,4
5345,8411,4
7635,9043,4
3319,7060,4
3319,4957,4
13264,1009,4
6535,712,4
11587,5101,4
5634,12323,4
9540,11572,4
11577,6578,4
2099,738,4
6733,2807,4
13941,6848,4
1723,5741,4
2814,1,4
2814,9039,4
5920,13160,4
1850,1196,4
12301,14059,4
6056,363,4
3679,183,4
13637,2844,4
14642,14691,4
14661,14684,4
14651,14690,4
14703,14787,4
14793,14769,4
14744,14703,4
14705,14744,4
14772,14724,4
12794,8076,4
15158,3962,4
9157,9944,4
58,86,4
121,112,4
296,243,4
380,338,4
384,367,4
375,366,4
448,494,4
620,666,4
632,664,4
800,753,4
813,837,4
53,28,4
694,631,4
718,783,4
1089,1012,4
1051,313,4
385,1095,4
1025,360,4
1073,368,4
313,1045,4
1229,1230,4
1299,1250,4
1423,1443,4
1401,1437,4
793,1072,4
